URL
https://play.google.com/store/apps/details?id=com.infinigru.police.phishingeyes
https://play.google.com/store/apps/details?id=go.police.report
https://play.google.com/store/apps/details?id=kr.go.police.cybercop
https://play.google.com/store/apps/details?id=com.bluewave.policeapp
https://play.google.com/store/apps/details?id=kr.go.police.cyber112
https://play.google.com/store/apps/details?id=kr.go.police.lost112.mobile.userapp
https://play.google.com/store/apps/details?id=kr.go.police.polcare2
https://play.google.com/store/apps/details?id=com.cat.shst
https://play.google.com/store/apps/details?id=com.kftcpr.kconsportal
https://play.google.com/store/apps/details?id=go.kr.rra.spacewxm
https://play.google.com/store/apps/details?id=com.GnFlex.NationalScienceMuseum
https://play.google.com/store/apps/details?id=kr.go.epost.postok
https://play.google.com/store/apps/details?id=kr.go.epost.app.findZip
https://play.google.com/store/apps/details?id=com.epost.psf.ss
https://play.google.com/store/apps/details?id=mbiz.app.epost.go.kr.mbiz
https://play.google.com/store/apps/details?id=com.epost.psf.sz
https://play.google.com/store/apps/details?id=com.epost.psf.sm
https://play.google.com/store/apps/details?id=com.epost.insu
https://play.google.com/store/apps/details?id=kr.go.epost.mobile.app
https://play.google.com/store/apps/details?id=com.epost.psf.sdsi
https://play.google.com/store/apps/details?id=kr.go.kcs.mobile.pubservice
https://play.google.com/store/apps/details?id=kr.go.kcs.mobile.psnr
https://play.google.com/store/apps/details?id=com.nise.aacmulti
https://play.google.com/store/apps/details?id=kr.go.neti.ui
https://play.google.com/store/apps/details?id=com.socialapps.app.sinmungos
https://play.google.com/store/apps/details?id=kr.co.liveweb
https://play.google.com/store/apps/details?id=io.cordova.awp
https://play.google.com/store/apps/details?id=com.gorgeous.dukhus.navyapp
https://play.google.com/store/apps/details?id=com.yebigun4.ex
https://play.google.com/store/apps/details?id=kr.co.digiquitous.korea.armyfm
https://play.google.com/store/apps/details?id=kr.mil.dema.armytv
https://play.google.com/store/apps/details?id=kr.co.knl.app.kookbang
https://play.google.com/store/apps/details?id=choi.dema
https://play.google.com/store/apps/details?id=nts.go.kr.txsihometax
https://play.google.com/store/apps/details?id=kr.go.nts.android
https://play.google.com/store/apps/details?id=net.kiscon.Android.KisApp
https://play.google.com/store/apps/details?id=com.blcm.android
https://play.google.com/store/apps/details?id=com.slsolution.mltm
https://play.google.com/store/apps/details?id=kr.co.chukchuk
https://play.google.com/store/apps/details?id=kr.e777.RET
https://play.google.com/store/apps/details?id=com.nsdis
https://play.google.com/store/apps/details?id=House.nemo
https://play.google.com/store/apps/details?id=com.coops.LandUseControlSystem
https://play.google.com/store/apps/details?id=com.RLP.railpolice
https://play.google.com/store/apps/details?id=kr.go.molit.katfm
https://play.google.com/store/apps/details?id=kr.go.kma.wrc.weatherRadarImage
https://play.google.com/store/apps/details?id=kr.go.kma.weatherapp
https://play.google.com/store/apps/details?id=com.kma.KamaKMA
https://play.google.com/store/apps/details?id=mosf.eDic
https://play.google.com/store/apps/details?id=farm.manager.rda.go.kr
https://play.google.com/store/apps/details?id=rda.news.go.kr
https://play.google.com/store/apps/details?id=kr.go.cha.a.heritageinfo
https://play.google.com/store/apps/details?id=kr.ac.nuch.library
https://play.google.com/store/apps/details?id=kr.go.gugak.gugakplay.app
https://play.google.com/store/apps/details?id=kr.go.acc.andapp
https://play.google.com/store/apps/details?id=com.neoacc.dream
https://play.google.com/store/apps/details?id=go.nlid.nlid_android
https://play.google.com/store/apps/details?id=kr.go.nl
https://play.google.com/store/apps/details?id=or.kr.nationalmuseum
https://play.google.com/store/apps/details?id=kr.go.mmca.guide
https://play.google.com/store/apps/details?id=com.imdbmi.museum
https://play.google.com/store/apps/details?id=kr.korea.app.mkorea
https://play.google.com/store/apps/details?id=kr.ktv.mobile
https://play.google.com/store/apps/details?id=kr.go.factsaboutkorea
https://play.google.com/store/apps/details?id=co.kr.mobile.service
https://play.google.com/store/apps/details?id=kr.go.moj.minwon
https://play.google.com/store/apps/details?id=com.trams.moj
https://play.google.com/store/apps/details?id=go.kics.app
https://play.google.com/store/apps/details?id=kr.go.moj.trds
https://play.google.com/store/apps/details?id=kr.go.moj.yprobation
https://play.google.com/store/apps/details?id=com.rsupport.rvs.kcs.smart
https://play.google.com/store/apps/details?id=kr.go.keta
https://play.google.com/store/apps/details?id=com.insideinfo.KoreaLawHybrid
https://play.google.com/store/apps/details?id=kr.co.nexlink.moleg
